,state
6dc22c7a-3a1a-4fb7-b724-40fe4ab7e38e,1.0
b1090911-50a7-4dfb-9050-5d205be8568e,9.0
d8165d2b-33f7-4493-a012-cdbcaf91d690,5.0
68293efe-73de-458b-9c4a-0b7e6d1d5f91,1.0
fde8447c-cfd7-43e8-aca9-d7deb2273992,12.0
7a381525-3c2a-47c4-ab5f-2c21e294bb92,1.0
7efae8db-9617-4a56-a839-fa1b58af2493,10.0
79523685-8715-4b64-b53e-3a7506c06994,5.0
d7fdafe5-0371-4073-8e6b-5ff6d318b394,2.0
4129a4ad-2c59-4aec-819c-cfd217ee0695,5.0
2f5cbe2e-a7ee-4da0-a0cd-1347086e139b,2.0
ad214134-733f-4643-89e7-3d729e3e189b,1.0
2b8b7470-7514-45cb-95d0-ed960426089c,2.0
f8180f62-1a33-40da-b037-a8b33d3eab9e,1.0
dac4430c-6942-4f2a-b5a2-07a92c44f49f,3.0
9b7ba2aa-9720-42ed-978d-532c651bb39f,9.0
9040c5a5-d8bc-4693-8d35-5c2ad32833a0,1.0
113ff940-cb45-404b-ae9c-9b82133cdca2,2.0
bccae932-7c2d-47cd-89c1-1a1886f9d2a5,9.0
d8758939-acdc-444e-a980-5ac342e107a8,1.0
29406946-7073-45fb-b9ed-0db814e391a8,7.0
6915e69b-c2ea-4034-ab9a-74e9ef3c03a9,2.0
6dfb1149-9d1b-4e7d-ad7a-43c2772296a9,7.0
fe1222bc-a6d8-4b0f-9339-cc2f07d048aa,5.0
9af7d55c-d7e6-4741-bfec-88d950afd6ae,1.0
b7bae456-7d53-4bac-9263-67c5c6abd5af,7.0
67503c56-19d4-4cae-9881-b1da50b1c9b0,5.0
e988564d-9ea2-4835-b811-4900e785e2b1,5.0
d4d66a1c-9e7d-4178-8892-72acd42b85b3,5.0
075c838f-af5e-414c-a1a9-8371554f63b3,1.0
2d84e0ec-31ee-418b-b275-84bf5d5efeb5,2.0
a9848d7e-7b71-4c72-9ee3-e3ca474e8cb6,1.0
69916652-606a-4890-9517-c72857eb81b7,8.0
b7d1197d-b353-4839-a895-368613243fb7,1.0
c5300aa5-0115-43ac-acbe-c4e33c6e41b8,7.0
16b8d6b9-a187-45fe-9816-5c6b51cc07b8,1.0
9f149ff5-730c-4178-81b3-d7f4ee8286be,3.0
6d09cae7-f8be-4b9d-8b78-5d8dde663ac0,1.0
9f586e21-60a2-4e29-ae8c-81f4985ec6c1,5.0
52618f7d-e02f-4a49-a6ee-927fe6d90cc8,4.0
70a865b0-1b67-46fc-98d5-2ddad37153c8,1.0
1e2026ba-6d51-493e-8521-237352cde5c9,2.0
86f04fd0-6d76-41c7-bee6-2798c75b44c9,5.0
