,state
0896a41e-1148-43a9-8ec0-8026f6e1fea3,3.0
e6d816f2-6d98-4e4c-993c-8b8ef017bea3,3.0
0f3b002a-e857-4f41-be03-32ca4dc71ca4,7.0
ad4f2328-531e-4806-b6b4-8e2380276aa6,6.0
09795fc0-f3a4-4c44-b659-52160c59eca9,6.0
4748fbd4-77f9-44de-82dd-67a847c3fbaa,9.0
55c670a7-67dd-491d-9d0e-b0d9effca5b0,6.0
fbd8ad03-c7d8-4225-9b7c-2f24e83a1bb3,7.0
08fe2d32-d899-49b0-bfe8-a0e08b043db4,7.0
74435198-8faa-4733-96bc-a837644154b7,2.0
ff908d82-83cb-470c-95eb-ed51e89c84bc,1.0
60a51c36-7423-4c84-8034-325de57046be,8.0
48e311af-131c-4a0b-9da8-8cd52bb799bf,9.0
fb0789c0-5c25-4870-a3fd-93d6105985c1,2.0
2d1961b5-4758-40b4-9775-97286ec99ac3,9.0
90f51fce-4cc2-434e-9915-e64b243982c5,8.0
9f70c72e-8d04-4494-8070-ca3782be1ec5,9.0
65597f25-041d-492c-b9b3-0d10e8694dc7,7.0
79174fc6-41e3-4ee7-88d0-a072115404c8,7.0
61d2738a-607c-4037-960e-73586c59d6ca,9.0
7a85e8b4-eea5-4165-8396-27b895e552cb,2.0
f17b682d-a902-4730-a300-5c163209f7cd,1.0
cdf1c573-aebf-4655-9ee2-9e5723a1a0ce,1.0
3829c6b0-7720-4caa-93ec-d137fb657bcf,6.0
2ffbe907-e079-4d32-b351-819b51c33ad0,9.0
a5c28b7d-1357-4c52-9e54-af117f9508d1,6.0
a2007795-c728-4688-b199-ae89500011d2,4.0
e26faf89-fd86-4371-aaf4-c18c1c919bd2,6.0
00c6f6d9-2e5a-48ec-aa75-8aa0c41ba0d2,9.0
a017fc0a-3fe9-4c46-b71a-f079eb7d18d3,8.0
f79761a5-f77a-4b51-a3b7-86b75ae039d5,2.0
7dd574a0-9ec9-493e-b4cf-12fb8c733bd5,1.0
e4e148e4-12b3-4384-9d16-4efa666f59d8,7.0
f636374d-4c9f-4f34-b7a2-9b5557cc82da,9.0
e7545eeb-d0d4-410f-b2ac-c93cca3c33da,1.0
29f3c113-9b39-41dc-8e22-604c92f107dd,9.0
f0ce637a-2087-4a54-9faa-d30808d4d4de,7.0
31fadd69-db0a-4a4c-bb4b-a375e2a55ede,9.0
3d6dab12-b93e-4c43-b2ca-c1113649b5df,2.0
500ceba4-f728-42c8-a206-9c44cbca9ee0,9.0
a4338e43-c48e-4d1f-9cab-83dcbc2120e0,2.0
b225302f-e758-4056-b882-d965f01c22e0,1.0
aeecbff3-1d5d-4db7-930a-126a7be423e0,9.0
7293d2d3-cef9-41cc-911a-e94cb67f2ee1,9.0
6d025b7d-ba51-43f7-a0d6-e9a32f4222e2,9.0
fc07f808-73ca-4399-a5bd-3d46893da7e3,4.0
a465efab-c441-4649-b25a-44b9a048c3e6,7.0
7b009bcb-ceef-487a-92a7-831c5a45ece6,7.0
0a69296b-1b68-4f0f-ad75-73a90504dfeb,7.0
97bf844e-eb76-4d26-b577-fa14f5b54af4,1.0
8523c305-848b-4825-b3a2-b37d4e6977f6,7.0
b977ca7b-1173-4fc8-a078-4e41327e5df8,2.0
2b04a6a1-6f20-4612-8e45-29d38247eaf8,7.0
0079ef9c-5452-4c3c-9901-d19fa47eccfa,8.0
a9deb7b8-ab76-497d-b55a-98f77c00fcfb,9.0
56a95620-5283-4e28-a3db-232f9ae54efc,1.0
33fac29f-d146-454c-ae5d-07df7c191dfc,4.0
12717794-b627-4edf-b486-d3abc5121efd,10.0
f1db8ea2-8ac2-4654-b543-18808d184ffd,9.0
0c5bfc71-79ae-4d50-bb9d-9c14a2caf3fe,7.0
ecb36ed2-8845-4966-94e6-db2f48bd15ff,6.0
d4d8db36-74a9-411f-8438-151f0e12d6ff,7.0
e2e10083-e457-4c79-80f0-9ba4a8900b0b,1.0
6d711561-d549-44c7-885f-f3b846db130c,2.0
dc98db65-9a01-442e-9615-b8a4f5c8d214,7.0
